Brand,Family,Reference,Name,Movement,Produced,Limited,Bezel,Glass,Back,Shape,Diameter,Height,Lug Width,W/R,Nickname,Color,Finish,Indexes,Hands,Price,Materials,image_file,image_file_processed
Breitling,Avenger,A7339010.F537,Avenger Seawolf Chrono Grey,"Breitling caliber B73
Foudroyante Seconds, Minutes, Small Seconds | Date | Chronograph | Chronometer",2008 - 2011,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,18.00 mm,22.00 mm,1000.00 m,Anthracite,Grey,,Arabic Numerals,Stick,"""3970""",,A7339010.F537.jpg,processed_A7339010.F537.jpg
Breitling,Avenger,A3239011-G778-106W-A20BA.1,Avenger II GMT Stainless Steel / Stratus Silver / Military / Pin,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2013,No,"Rotating, 24 Hour",Sapphire,Closed,Round,43.00 mm,12.20 mm,22.00 mm,300.00 m,Stratus,Silver,,Stick / Dot,Stick,"""3610""",,A3239011-G778-106W-A20BA.1.jpg,processed_A3239011-G778-106W-A20BA.1.jpg
Breitling,Superocean Heritage,A3732024.B869,Superocean Heritage 38 Stainless Steel / Black / Milanese,"Breitling caliber B37
Hours, Minutes, Small Seconds | Date",2007 - 2012,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,38.00 mm,12.10 mm,20.00 mm,200.00 m,,Black,,Stick / Dot,Arrow,"""3290""",,A3732024.B869.jpg,processed_A3732024.B869.jpg
Breitling,Navitimer,A17325211C1A1,Navitimer 1 38 Automatic Stainless Steel / Blue / Bracelet,"Breitling caliber B17
Hours, Minutes, Seconds | Date",2018,No,Sliderule,Sapphire,Closed,Round,38.00 mm,10.10 mm,20.00 mm,30.00 m,,Blue,,Stick / Dot,Syringe,"""4400""",,A17325211C1A1.jpg,processed_A17325211C1A1.jpg
Breitling,Avenger,A1338012.F547.737P,Avenger Grey / Alligator,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2010 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,17.40 mm,22.00 mm,300.00 m,Anthracite,Grey,,Arabic Numerals,Stick,"""4590""",,A1338012.F547.737P.jpg,processed_A1338012.F547.737P.jpg
Breitling,Superocean Heritage,AB201033.G827.200S,Superocean Heritage II 42 Stainless Steel / Bronze / Silver / Rubber,"Breitling caliber B20
Hours, Minutes, Seconds | Date | Chronometer",2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,14.35 mm,22.00 mm,200.00 m,Stratus,Silver,,Stick / Dot,Arrow,"""4130""",,AB201033.G827.200S.jpg,processed_AB201033.G827.200S.jpg
Breitling,Navitimer,A2332212-B635,Navitimer Black / Black Calf,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Black,,Stick / Dot,,"""4820""",,A2332212-B635.jpg,processed_A2332212-B635.jpg
Breitling,Navitimer,A2232212-B567,Cosmonaute,"Breitling caliber B22
Hours, Minutes, Small Seconds | Date | Chronograph, Flyback",2002 - 2011,No,Sliderule,Sapphire,Closed,Round,41.50 mm,14.40 mm,22.00 mm,30.00 m,,Black,,Arabic Numerals,Stick,"""5210""",,A2232212-B567.jpg,processed_A2232212-B567.jpg
Breitling,Navitimer,A2332212-B637,Navitimer Black Arabic / Calf,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Black,,Arabic Numerals,,"""4820""",,A2332212-B637.jpg,processed_A2332212-B637.jpg
Breitling,Avenger,A32390111B1A1,Avenger II GMT Stainless Steel / Volcano Black / Bracelet,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,43.00 mm,12.20 mm,22.00 mm,300.00 m,,Black,,Stick / Dot,Stick,"""3990""",,A32390111B1A1.jpg,processed_A32390111B1A1.jpg
Breitling,Superocean Heritage,A1332024.B908.152A,Superocean Heritage 46 Chronograph Stainless Steel / Black / Black / Milanese,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,,Black,,Stick / Dot,Arrow,"""5130""",,A1332024.B908.152A.jpg,processed_A1332024.B908.152A.jpg
Breitling,Superocean Heritage,AB201012-G827-154A,Superocean Heritage II 42 Stainless Steel / Black / Silver / Bracelet,"Breitling caliber B20
Hours, Minutes, Seconds | Date | Chronometer",2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,42.00 mm,14.35 mm,22.00 mm,200.00 m,Stratus,Silver,,Stick / Dot,Arrow,"""4700""",,AB201012-G827-154A.jpg,processed_AB201012-G827-154A.jpg
Breitling,Avenger,A1338012.B995.743P,Avenger Reverse Panda / Alligator,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2010 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,17.40 mm,22.00 mm,300.00 m,,Black,,Stick / Dot,Stick,"""4590""",,A1338012.B995.743P.jpg,processed_A1338012.B995.743P.jpg
Breitling,Navitimer,AB0121211G1P2,Navitimer 1 B01 Chronograph 43 Stainless Steel / Silver / Croco / Folding,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2018,No,Sliderule,Sapphire,Closed,Round,43.00 mm,14.22 mm,22.00 mm,30.00 m,Mercury,Silver,Sunburst,Stick / Dot,Syringe,"""7990""",,AB0121211G1P2.jpg,processed_AB0121211G1P2.jpg
Breitling,Superocean Heritage,A1332024.C817.441X,Superocean Heritage 46 Chronograph Stainless Steel / Black / Gun Blue / Calf,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,Gun,Blue,,Stick / Dot,Arrow,"""4800""",,A1332024.C817.441X.jpg,processed_A1332024.C817.441X.jpg
Breitling,Superocean Heritage,A3732024.C735,Superocean Heritage 38 Stainless Steel / Blue / Rubber,"Breitling caliber B37
Hours, Minutes, Small Seconds | Date",2007 - 2012,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,38.00 mm,12.10 mm,20.00 mm,200.00 m,,Blue,,Stick / Dot,Arrow,"""3040""",,A3732024.C735.jpg,processed_A3732024.C735.jpg
Breitling,Superocean Heritage,A1332024.B908135S,Superocean Heritage 46 Chronograph Stainless Steel / Black / Black / Rubber,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,,Black,,Stick / Dot,Arrow,"""4230""",,A1332024.B908135S.jpg,processed_A1332024.B908135S.jpg
Breitling,Superocean Heritage,A3732024.Q543,Superocean Heritage 38 Stainless Steel / Bronze / Rubber,"Breitling caliber B37
Hours, Minutes, Small Seconds | Date",2007 - 2012,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,38.00 mm,12.10 mm,20.00 mm,200.00 m,,Bronze,,Stick / Dot,Arrow,"""3040""",,A3732024.Q543.jpg,processed_A3732024.Q543.jpg
Breitling,Navitimer,RB0137241G1R1,Navitimer B01 Chronograph 46 Red Gold / Silver,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2022,No,Sliderule,Sapphire,Open,Round,46.00 mm,13.69 mm,24.00 mm,30.00 m,,Silver,Sunburst,Stick / Dot,Syringe,"""37500""",,RB0137241G1R1.jpg,processed_RB0137241G1R1.jpg
Breitling,Navitimer,A1937012-BA57-441X-A20BA.1,Navitimer 1461 Stainless Steel / Black / Calf / Pin,"Breitling caliber B19
Hours, Minutes, Small Seconds | Date, Day, Month, 1461 Calendar | Chronograph | Moonphase | Chronometer",,No,Sliderule,Sapphire,Closed,Round,46.00 mm,,24.00 mm,30.00 m,,Black,,Stick / Dot,,"""7910""",,A1937012-BA57-441X-A20BA.1.jpg,processed_A1937012-BA57-441X-A20BA.1.jpg
Breitling,Navitimer,D2332212-C587,Navitimer Two Tone / Blue Arabic,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Blue,,Arabic Numerals,,"""7990""","Yellow Gold, Stainless Steel",D2332212-C587.jpg,processed_D2332212-C587.jpg
Breitling,Avenger,A7339010.B905,Avenger Seawolf Chrono Black,"Breitling caliber B73
Foudroyante Seconds, Minutes, Small Seconds | Date | Chronograph | Chronometer",2008 - 2011,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,18.00 mm,22.00 mm,1000.00 m,,Black,,Arabic Numerals,Stick,"""3970""",,A7339010.B905.jpg,processed_A7339010.B905.jpg
Breitling,Superocean Heritage,A1332016.C758.152A,Superocean Heritage 46 Chronograph Stainless Steel / Blue / Blue / Milanese,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,,Blue,,Stick / Dot,Arrow,"""5310""",,A1332016.C758.152A.jpg,processed_A1332016.C758.152A.jpg
Breitling,Avenger,A32390111B2A1,Avenger II GMT Stainless Steel / Volcano Black / Bracelet,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2013,No,"Rotating, 24 Hour",Sapphire,Closed,Round,43.00 mm,12.20 mm,22.00 mm,300.00 m,,Black,,Arabic Numerals,Stick,"""3990""",,A32390111B2A1.jpg,processed_A32390111B2A1.jpg
Breitling,Navitimer,AB012012-BB01-447A,Navitimer 01 43 Stainless Steel / Black / Bracelet,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",,No,Sliderule,Sapphire,Closed,Round,43.00 mm,14.25 mm,,30.00 m,,Black,Matte,Stick / Dot,Stick,"""8420""",,AB012012-BB01-447A.jpg,processed_AB012012-BB01-447A.jpg
Breitling,Navitimer,RB0139211G1P1,Navitimer B01 Chronograph 41 Red Gold / Silver / Alligator - Folding,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2022,No,Sliderule,Sapphire,Open,Round,41.00 mm,13.60 mm,13.60 mm,30.00 m,,Silver,Matte,Stick / Dot,Syringe,"""17000""",,RB0139211G1P1.jpg,processed_RB0139211G1P1.jpg
Breitling,Navitimer,A2332212-C586,Navitimer Blue / Bracelet,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Blue,,Stick / Dot,,"""5960""",,A2332212-C586.jpg,processed_A2332212-C586.jpg
Breitling,Superocean Heritage,AB2030161C1S1,Superocean Heritage II B20 Automatic 44 Stainless Steel / Blue / Rubber / Folding,"Breitling caliber B20
Hours, Minutes, Seconds | Date | Chronometer",2018,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,44.00 mm,14.55 mm,22.00 mm,200.00 m,,Blue,,Stick / Dot,Arrow,"""4410""","Ceramic, Stainless Steel",AB2030161C1S1.jpg,processed_AB2030161C1S1.jpg
Breitling,Navitimer,AB01381B1G1,Navitimer B01 Chronograph 43 Stainless Steel / Korea,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2023,"Yes, 50 units",Sliderule,Sapphire,Open,Round,43.00 mm,13.69 mm,22.00 mm,30.00 m,,Silver,Sunburst,Stick / Dot,Syringe,,,AB01381B1G1.jpg,processed_AB01381B1G1.jpg
Breitling,Avenger,A3239011-C930-170A,Avenger II GMT Stainless Steel / Blue MOP / Japan Special Edition,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2020,No,"Rotating, 24 Hour",Sapphire,Closed,Round,43.00 mm,12.20 mm,22.00 mm,300.00 m,,Blue,,Stick / Dot,Stick,,,A3239011-C930-170A.jpg,processed_A3239011-C930-170A.jpg
Breitling,Superocean Heritage,A1332024.C817.135S,Superocean Heritage 46 Chronograph Stainless Steel / Black / Gun Blue / Rubber,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,Gun,Blue,,Stick / Dot,Arrow,"""4230""",,A1332024.C817.135S.jpg,processed_A1332024.C817.135S.jpg
Breitling,Avenger,V323956A1I1X1,Avenger Automatic GMT 45 Night Mission / Yellow / T-Mall,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2022,"Yes, 150 units","Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.00 mm,18.40 mm,22.00 mm,3000.00 m,,Yellow,Matte,Arabic Numerals,Stick,,,V323956A1I1X1.jpg,processed_V323956A1I1X1.jpg
Breitling,Avenger,A1733010.F538,Avenger Seawolf Stainless Steel / Grey,"Breitling caliber B17
Hours, Minutes, Seconds | Date",2003 - 2008,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,18.40 mm,,3000.00 m,,Grey,,Arabic Numerals,Stick,"""3400""",,A1733010.F538.jpg,processed_A1733010.F538.jpg
Breitling,Avenger,A1337011.C615,Super Avenger Blue / Stick,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2004 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,48.40 mm,18.60 mm,24.00 mm,300.00 m,,Blue,,Stick / Dot,Stick,"""4610""",,A1337011.C615.jpg,processed_A1337011.C615.jpg
Breitling,Avenger,A7339010.C755,Avenger Seawolf Chrono Blue,"Breitling caliber B73
Foudroyante Seconds, Minutes, Small Seconds | Date | Chronograph | Chronometer",2008 - 2011,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,18.00 mm,22.00 mm,1000.00 m,,Blue,,Arabic Numerals,Stick,"""3610""",,A7339010.C755.jpg,processed_A7339010.C755.jpg
Breitling,Avenger,A1337011.B682,Super Avenger Reverse Panda / Arabic,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2004 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,48.40 mm,18.60 mm,24.00 mm,300.00 m,,Black,,Arabic Numerals,Stick,"""4740""",,A1337011.B682.jpg,processed_A1337011.B682.jpg
Breitling,Avenger,A7339010.G651,Avenger Seawolf Chrono Silver,"Breitling caliber B73
Foudroyante Seconds, Minutes, Small Seconds | Date | Chronograph | Chronometer",2008 - 2011,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,18.00 mm,22.00 mm,1000.00 m,,Silver,,Arabic Numerals,Stick,"""3970""",,A7339010.G651.jpg,processed_A7339010.G651.jpg
Breitling,Avenger,AB01821A1B1X1,Avenger B01 Chronograph 45 Stainless Steel / Anthracite / Strap - Pin,"Breitling caliber B01
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2022,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,45.00 mm,15.70 mm,22.00 mm,300.00 m,,Grey,Matte,Stick / Dot,Stick,,,AB01821A1B1X1.jpg,processed_AB01821A1B1X1.jpg
Breitling,Navitimer,A2332212-G533,Navitimer Silver / Alligator,"Breitling caliber B23
Hours, Minutes, Small Seconds | Date | Chronograph",2003 - 2011,No,Sliderule,Sapphire,Closed,Round,41.80 mm,14.60 mm,22.00 mm,30.00 m,,Silver,,Stick / Dot,,"""5120""",,A2332212-G533.jpg,processed_A2332212-G533.jpg
Breitling,Avenger,A1338012.B975.739P,Avenger Black / Alligator,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2010 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,45.40 mm,17.40 mm,22.00 mm,300.00 m,,Black,,Arabic Numerals,Stick,"""4590""",,A1338012.B975.739P.jpg,processed_A1338012.B975.739P.jpg
Breitling,Avenger,A1337011.A660,Super Avenger Silver / Stick,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2004 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,48.40 mm,18.60 mm,,300.00 m,,Silver,,Stick / Dot,Stick,"""4590""",,A1337011.A660.jpg,processed_A1337011.A660.jpg
Breitling,Avenger,A32390111G1A1,Avenger II GMT Stainless Steel / Stratus Silver / Bracelet,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2013,No,"Rotating, 24 Hour",Sapphire,Closed,Round,43.00 mm,12.20 mm,22.00 mm,300.00 m,Stratus,Silver,,Stick / Dot,Stick,"""3990""",,A32390111G1A1.jpg,processed_A32390111G1A1.jpg
Breitling,Navitimer,A1937012-BA57-443A,Navitimer 1461 Stainless Steel / Black / Bracelet,"Breitling caliber B19
Hours, Minutes, Small Seconds | Date, Day, Month, 1461 Calendar | Chronograph | Moonphase | Chronometer",,No,Sliderule,Sapphire,Closed,Round,46.00 mm,,24.00 mm,30.00 m,,Black,,Stick / Dot,,"""9050""",,A1937012-BA57-443A.jpg,processed_A1937012-BA57-443A.jpg
Breitling,Superocean Heritage,A1332024.B908.205S,Superocean Heritage 46 Chronograph Stainless Steel / Black / Black / Rubber,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,,Black,,Stick / Dot,Arrow,"""5000""",,A1332024.B908.205S.jpg,processed_A1332024.B908.205S.jpg
Breitling,Superocean Heritage,A1332024.C817.152A,Superocean Heritage 46 Chronograph Stainless Steel / Black / Gun Blue / Milanese,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,Gun,Blue,,Stick / Dot,Arrow,"""5310""",,A1332024.C817.152A.jpg,processed_A1332024.C817.152A.jpg
Breitling,Avenger,A1337011.B907.441X,Super Avenger,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2004 - 2013,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,48.40 mm,,,300.00 m,,Black,,Stick / Dot,Stick,"""4290""",,A1337011.B907.441X.jpg,processed_A1337011.B907.441X.jpg
Breitling,Navitimer,A17326361L1P1,Navitimer Automatic 41 Automatic Stainless Steel / Green / Alligator - Pin,"Breitling caliber B17
Hours, Minutes, Seconds | Date",2022,No,Sliderule,Sapphire,Closed,Round,41.00 mm,10.00 mm,22.00 mm,30.00 m,,Green,Sunburst,Stick / Dot,Syringe,"""4250""",,A17326361L1P1.jpg,processed_A17326361L1P1.jpg
Breitling,Avenger,A32397101A1A1,Avenger Automatic GMT 43 Stainless Steel / White / Bracelet,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2021,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,43.00 mm,22.00 mm,,3000.00 m,,White,Matte,Stick / Dot,Stick,"""4300""",,A32397101A1A1.jpg,processed_A32397101A1A1.jpg
Breitling,Avenger,A3239011-C872-152S-A20S.1,Avenger II GMT Stainless Steel / Mariner Blue / Rubber / Pin,"Breitling caliber B32
Hours, Minutes, Seconds, Additional 24 Hour Hand (adjustable) | Date",2013,No,"Rotating, 24 Hour",Sapphire,Closed,Round,43.00 mm,12.20 mm,22.00 mm,300.00 m,Mariner,Blue,,Stick / Dot,Stick,"""3540""",,A3239011-C872-152S-A20S.1.jpg,processed_A3239011-C872-152S-A20S.1.jpg
Breitling,Superocean Heritage,A1332024.B908.441X,Superocean Heritage 46 Chronograph Stainless Steel / Black / Black / Calf,"Breitling caliber B13
Hours, Minutes, Small Seconds | Date | Chronograph",2012 - 2017,No,"Rotating, 0-60 (Dive)",Sapphire,Closed,Round,46.00 mm,16.40 mm,24.00 mm,200.00 m,,Black,,Stick / Dot,Arrow,"""4800""",,A1332024.B908.441X.jpg,processed_A1332024.B908.441X.jpg
Jaeger-LeCoultre,Master Ultra Thin,1272510,Master Ultra Thin Small Second Pink Gold,"Jaeger-LeCoultre caliber 896
Hours, Minutes, Small Seconds",2014,No,Gem-Set,Sapphire,Open,Round,38.50 mm,7.60 mm,,50.00 m,Eggshell,Beige,Matte,Stick / Dot,Dauphine,"""14000""",,1272510.jpg,processed_1272510.jpg
Jaeger-LeCoultre,Master,1428121,Master Geographic Stainless Steel / Silver / Bracelet,"Jaeger-LeCoultre caliber 939A/1
Hours, Minutes, Seconds, World Time, Additional 24 Hour Hand (adjustable), Day / Night Indication | Date | Power Reserve Indicator",,No,,Sapphire,Closed,Round,39.00 mm,,,50.00 m,,Silver,Sunburst,Stick / Dot,Alpha,"""13200""",,1428121.jpg,processed_1428121.jpg
Jaeger-LeCoultre,Reverso,3946420,Reverso Tribute Gyrotourbillon,"Jaeger-LeCoultre caliber 179
Additional 24 Hour Hand (fixed), Hours, Minutes, Additional 12 Hour Hand (adjustable), Day / Night Indication, Small Seconds | Tourbillon Escapement, Skeleton",2016,"Yes, 75 units",,Sapphire,Double Dial,Rectangular,31.00 mm,12.40 mm,,30.00 m,,Skeleton,,Stick / Dot,Dauphine,"""330000""",,3946420.jpg,processed_3946420.jpg
Jaeger-LeCoultre,Master,6026412,Master Gyrotourbillon 1 Platinum / Baguette / Onyx,"Jaeger-LeCoultre caliber 177
Additional 24 Hour Hand (fixed), Hours | Day, Month, Perpetual Calendar, Leap Year | Equation of time | Tourbillon Escapement, Power Reserve Indicator",,No,Gem-Set,Sapphire,Open,Round,45.00 mm,16.00 mm,,50.00 m,,Black,,Arabic Numerals,Dauphine,,,6026412.jpg,processed_6026412.jpg
Jaeger-LeCoultre,Master,1663417,Master Grand Tourbillon White Gold Mother-of-Pearl,"Jaeger-LeCoultre caliber 978
Hours, Minutes, Seconds | Tourbillon Escapement",,No,Gem-Set,Sapphire,Open,Round,43.00 mm,13.30 mm,,50.00 m,,White,,Stick / Dot,Alpha,,,1663417.jpg,processed_1663417.jpg
Jaeger-LeCoultre,Master Control,4018420,Master Control Date Stainless Steel / Silver / Novonappa,"Jaeger-LeCoultre caliber 899AC
Hours, Minutes, Seconds | Date",2020,No,,Sapphire,Open,Round,40.00 mm,8.78 mm,,50.00 m,,Silver,Sunburst,Mixed,Dauphine,"""7050""",,4018420.jpg,processed_4018420.jpg
Jaeger-LeCoultre,Master Control,4118420,Master Control Memovox Stainless Steel / Silver / Calf,"Jaeger-LeCoultre caliber 956AA
Hours, Minutes, Seconds | Date | Alarm",2020 - 2021,No,,Sapphire,Open,Round,40.00 mm,12.39 mm,,50.00 m,,Silver,Sunburst,Mixed,Dauphine,"""12100""",,4118420.jpg,processed_4118420.jpg
Jaeger-LeCoultre,Master,1412530,Master Memovox Pink Gold,"Jaeger-LeCoultre caliber 956
Hours, Minutes, Seconds | Date | Alarm",2012,No,,Sapphire,Closed,Round,40.00 mm,14.10 mm,,50.00 m,,Silver,,Mixed,Dauphine,"""21800""",,1412530.jpg,processed_1412530.jpg
Jaeger-LeCoultre,Master,1612403,Master Eight Days Perpetual Pink Gold Diamond,"Jaeger-LeCoultre caliber 876-440B
Hours, Minutes, Seconds | Date, Day, Month, Year Indicator, Perpetual Calendar | Moonphase | Power Reserve Indicator",,No,Gem-Set,Sapphire,Closed,Round,40.00 mm,12.80 mm,,50.00 m,,Silver,Sunburst,Mixed,Dauphine,"""43600""",,1612403.jpg,processed_1612403.jpg
Jaeger-LeCoultre,Polaris,9028480,Polaris Chronograph Stainless Steel / Blue / Calf,"Jaeger-LeCoultre caliber 751H
Hours, Minutes | Chronograph, Column wheel",2018,No,,Sapphire,Open,Round,42.00 mm,11.90 mm,,100.00 m,,Blue,Sunburst,Mixed,Stick,"""10300""",,9028480.jpg,processed_9028480.jpg
Jaeger-LeCoultre,Polaris,9082680,Polaris Perpetual Calendar Pink Gold / Blue,"Jaeger-LeCoultre caliber 868/AA
Hours, Minutes, Seconds | Date, Day, Month, Year Indicator, Perpetual Calendar | Moonphase",2022 - 2023,No,"Rotating, 0-60 (Dive)",Sapphire,Open,Round,42.00 mm,11.97 mm,22.00 mm,100.00 m,,Blue,Gradient,Mixed,Stick,"""54000""",,9082680.jpg,processed_9082680.jpg
Jaeger-LeCoultre,Master,1418430,Master Memovox Stainless Steel / Silver / Alligator,"Jaeger-LeCoultre caliber 956
Hours, Minutes, Seconds | Date | Alarm",,No,,Sapphire,Closed,Round,40.00 mm,14.10 mm,,50.00 m,,Silver,,Mixed,Dauphine,"""9600""",,1418430.jpg,processed_1418430.jpg
